,0,1,2,3,4,5,6,7,8
21,-0.1509999930858612,-0.38874998688697815,-0.29124999046325684,-0.131591796875,0.0198974609375,-0.9920654296875,-0.0152587890625,0.5035400390625,0.6256103515625
22,-0.148499995470047,-0.3858333230018616,-0.29124999046325684,-0.131591796875,0.0169677734375,-0.9937744140625,0.0762939453125,-0.091552734375,0.4119873046875
23,-0.14683333039283752,-0.38350000977516174,-0.28958332538604736,-0.12646484375,0.0194091796875,-0.9888916015625,-0.1983642578125,-0.4425048828125,0.518798828125
24,-0.15058332681655884,-0.38350000977516174,-0.2943333387374878,-0.13134765625,0.0157470703125,-0.9842529296875,-0.152587890625,-0.3204345703125,0.5645751953125
25,-0.148499995470047,-0.38475000858306885,-0.28808334469795227,-0.13330078125,0.0228271484375,-0.9871826171875,0.06103515625,-0.1373291015625,0.48828125
26,-0.15058332681655884,-0.3891666531562805,-0.2920833230018616,-0.1396484375,0.0179443359375,-0.9832763671875,-0.18310546875,0.335693359375,0.5950927734375
27,-0.15016666054725647,-0.3787499964237213,-0.288916677236557,-0.13525390625,0.0196533203125,-0.9884033203125,-0.0152587890625,0.518798828125,0.4730224609375
28,-0.14808332920074463,-0.3791666626930237,-0.29249998927116394,-0.13037109375,0.0201416015625,-0.9974365234375,-0.1983642578125,0.244140625,0.457763671875
29,-0.15016666054725647,-0.3779166638851166,-0.2920833230018616,-0.132568359375,0.0208740234375,-0.9923095703125,-0.0,-0.091552734375,0.4425048828125
30,-0.14541666209697723,-0.3804166615009308,-0.2979166507720947,-0.134033203125,0.0211181640625,-0.9910888671875,0.152587890625,-0.54931640625,0.4119873046875
31,-0.148499995470047,-0.3879166543483734,-0.2904166579246521,-0.13427734375,0.0198974609375,-0.9864501953125,-0.1373291015625,-0.4119873046875,0.4730224609375
32,-0.1509999930858612,-0.38350000977516174,-0.2943333387374878,-0.1376953125,0.0213623046875,-0.9820556640625,-0.0457763671875,0.091552734375,0.4425048828125
33,-0.14808332920074463,-0.3851666748523712,-0.2904166579246521,-0.138427734375,0.0206298828125,-0.9854736328125,-0.1678466796875,0.30517578125,0.48828125
34,-0.15016666054725647,-0.3866666555404663,-0.2929166555404663,-0.131591796875,0.0120849609375,-0.9832763671875,-0.0457763671875,0.1678466796875,0.6256103515625
35,-0.1509999930858612,-0.3851666748523712,-0.29083332419395447,-0.1328125,0.0191650390625,-0.9884033203125,-0.0,-0.1678466796875,0.5035400390625
36,-0.1509999930858612,-0.3858333230018616,-0.29124999046325684,-0.135986328125,0.0174560546875,-0.9964599609375,0.030517578125,0.18310546875,0.518798828125
37,-0.14891666173934937,-0.3858333230018616,-0.2955833375453949,-0.133544921875,0.0186767578125,-0.9913330078125,-0.3204345703125,0.0762939453125,0.5340576171875
38,-0.14624999463558197,-0.382666677236557,-0.29249998927116394,-0.12744140625,0.0198974609375,-0.9764404296875,0.18310546875,-0.5340576171875,0.5035400390625
39,-0.15141665935516357,-0.38083332777023315,-0.2943333387374878,-0.132568359375,0.0216064453125,-0.9893798828125,0.30517578125,-0.0762939453125,0.518798828125
40,-0.15208333730697632,-0.382666677236557,-0.29350000619888306,-0.1376953125,0.0169677734375,-0.9869384765625,-0.274658203125,0.396728515625,0.6866455078125
41,-0.15058332681655884,-0.3858333230018616,-0.2916666567325592,-0.130859375,0.0196533203125,-0.9791259765625,-0.213623046875,0.3509521484375,0.457763671875
42,-0.15016666054725647,-0.3839166760444641,-0.2943333387374878,-0.133544921875,0.0157470703125,-0.9954833984375,0.1068115234375,0.152587890625,0.518798828125
43,-0.15333333611488342,-0.3891666531562805,-0.296833336353302,-0.129638671875,0.0164794921875,-0.9920654296875,-0.030517578125,0.0,0.6103515625
44,-0.1509999930858612,-0.3858333230018616,-0.2916666567325592,-0.12841796875,0.0184326171875,-0.9801025390625,0.152587890625,-0.244140625,0.5950927734375
45,-0.15291666984558105,-0.3879166543483734,-0.2868333160877228,-0.1328125,0.0142822265625,-0.9854736328125,-0.213623046875,0.1068115234375,0.6256103515625
46,-0.15208333730697632,-0.3870833218097687,-0.29083332419395447,-0.129150390625,0.0150146484375,-0.9840087890625,-0.091552734375,0.1220703125,0.457763671875
47,-0.14891666173934937,-0.38975000381469727,-0.2904166579246521,-0.1328125,0.0167236328125,-0.9879150390625,-0.0762939453125,0.0762939453125,0.457763671875
48,-0.14891666173934937,-0.3851666748523712,-0.29124999046325684,-0.12939453125,0.0206298828125,-0.9837646484375,0.030517578125,-0.0152587890625,0.48828125
49,-0.14808332920074463,-0.3870833218097687,-0.296833336353302,-0.13037109375,0.0196533203125,-0.9874267578125,-0.18310546875,-0.30517578125,0.54931640625
50,-0.1445833295583725,-0.3918333351612091,-0.2955833375453949,-0.12939453125,0.0150146484375,-0.9854736328125,0.1983642578125,-0.1373291015625,0.518798828125
51,-0.15208333730697632,-0.3883333206176758,-0.28999999165534973,-0.129638671875,0.0169677734375,-0.9906005859375,-0.1678466796875,0.274658203125,0.6256103515625
52,-0.15141665935516357,-0.3851666748523712,-0.29124999046325684,-0.13427734375,0.0181884765625,-0.9852294921875,-0.152587890625,0.335693359375,0.3814697265625
53,-0.1525000035762787,-0.38475000858306885,-0.28808334469795227,-0.1328125,0.0181884765625,-0.9874267578125,-0.06103515625,0.1983642578125,0.396728515625
54,-0.14624999463558197,-0.3839166760444641,-0.2904166579246521,-0.132568359375,0.0179443359375,-0.9896240234375,-0.0762939453125,-0.091552734375,0.5035400390625
55,-0.1525000035762787,-0.3879166543483734,-0.288916677236557,-0.13134765625,0.0198974609375,-0.9783935546875,-0.0457763671875,-0.3204345703125,0.640869140625
56,-0.15583333373069763,-0.38874998688697815,-0.29249998927116394,-0.13232421875,0.0177001953125,-0.9874267578125,-0.1068115234375,-0.2899169921875,0.5035400390625
57,-0.1458333283662796,-0.3918333351612091,-0.28958332538604736,-0.1337890625,0.0213623046875,-0.9876708984375,-0.1068115234375,-0.244140625,0.5035400390625
58,-0.14766666293144226,-0.39100000262260437,-0.28958332538604736,-0.133544921875,0.0184326171875,-0.9888916015625,-0.0457763671875,-0.0762939453125,0.579833984375
59,-0.14541666209697723,-0.39625000953674316,-0.28724998235702515,-0.1328125,0.0184326171875,-0.9906005859375,0.030517578125,0.0152587890625,0.3662109375
60,-0.14541666209697723,-0.39374998211860657,-0.29124999046325684,-0.13427734375,0.0186767578125,-0.9859619140625,-0.1373291015625,-0.030517578125,0.518798828125
61,-0.15016666054725647,-0.38874998688697815,-0.29249998927116394,-0.13330078125,0.0203857421875,-0.9801025390625,0.1983642578125,-0.0762939453125,0.4425048828125
62,-0.14499999582767487,-0.3870833218097687,-0.2943333387374878,-0.133544921875,0.0179443359375,-0.9869384765625,-0.152587890625,0.1220703125,0.518798828125
63,-0.15333333611488342,-0.3804166615009308,-0.29475000500679016,-0.13330078125,0.0198974609375,-0.9879150390625,-0.030517578125,0.0152587890625,0.42724609375
64,-0.14933332800865173,-0.382666677236557,-0.29083332419395447,-0.134521484375,0.0189208984375,-0.9840087890625,0.1678466796875,-0.030517578125,0.5340576171875
65,-0.14808332920074463,-0.3791666626930237,-0.2955833375453949,-0.134033203125,0.0169677734375,-0.9906005859375,-0.152587890625,-0.1678466796875,0.518798828125
66,-0.15208333730697632,-0.390583336353302,-0.29249998927116394,-0.12939453125,0.0155029296875,-0.9862060546875,0.0152587890625,0.1068115234375,0.579833984375
67,-0.15208333730697632,-0.3891666531562805,-0.2920833230018616,-0.132568359375,0.0162353515625,-0.9886474609375,0.1373291015625,0.335693359375,0.5340576171875
68,-0.15141665935516357,-0.39016667008399963,-0.29641667008399963,-0.130859375,0.0189208984375,-0.9827880859375,-0.030517578125,0.1220703125,0.6256103515625
69,-0.15458333492279053,-0.38624998927116394,-0.29516667127609253,-0.134521484375,0.0181884765625,-0.9859619140625,0.0457763671875,0.1068115234375,0.518798828125
70,-0.1509999930858612,-0.39416664838790894,-0.2979166507720947,-0.130615234375,0.0172119140625,-0.9893798828125,-0.06103515625,0.2593994140625,0.4730224609375
71,-0.15058332681655884,-0.38874998688697815,-0.29124999046325684,-0.12939453125,0.0172119140625,-0.9876708984375,-0.0152587890625,0.1983642578125,0.4730224609375
72,-0.15583333373069763,-0.3883333206176758,-0.28808334469795227,-0.130615234375,0.0179443359375,-0.9927978515625,-0.2593994140625,0.1373291015625,0.6103515625
73,-0.15208333730697632,-0.3879166543483734,-0.29600000381469727,-0.129638671875,0.0196533203125,-0.9901123046875,0.0152587890625,0.1068115234375,0.579833984375
74,-0.15058332681655884,-0.3870833218097687,-0.2920833230018616,-0.134521484375,0.0191650390625,-0.9866943359375,0.0152587890625,0.1373291015625,0.579833984375
75,-0.15416666865348816,-0.3870833218097687,-0.2916666567325592,-0.135009765625,0.0152587890625,-0.9837646484375,0.06103515625,0.0762939453125,0.54931640625
76,-0.15141665935516357,-0.38624998927116394,-0.2920833230018616,-0.12939453125,0.0177001953125,-0.9901123046875,-0.030517578125,0.1068115234375,0.54931640625
77,-0.15683333575725555,-0.3866666555404663,-0.29249998927116394,-0.131103515625,0.0142822265625,-0.9910888671875,0.0152587890625,0.06103515625,0.4425048828125
78,-0.1525000035762787,-0.38083332777023315,-0.29475000500679016,-0.1318359375,0.0174560546875,-0.9891357421875,-0.0,0.030517578125,0.6256103515625
79,-0.1550000011920929,-0.37833333015441895,-0.2943333387374878,-0.13232421875,0.0191650390625,-0.9840087890625,0.18310546875,0.1068115234375,0.5340576171875
80,-0.1537500023841858,-0.3843333423137665,-0.29475000500679016,-0.12890625,0.0130615234375,-0.9881591796875,-0.1373291015625,-0.0152587890625,0.5645751953125
81,-0.15058332681655884,-0.3851666748523712,-0.2904166579246521,-0.133544921875,0.0189208984375,-0.9844970703125,-0.1220703125,-0.06103515625,0.457763671875
82,-0.1497499942779541,-0.3858333230018616,-0.29516667127609253,-0.134765625,0.0159912109375,-0.9847412109375,-0.0,-0.091552734375,0.579833984375
83,-0.15541666746139526,-0.3879166543483734,-0.2916666567325592,-0.13525390625,0.0167236328125,-0.9901123046875,0.18310546875,-0.030517578125,0.6561279296875
84,-0.1525000035762787,-0.3830833435058594,-0.288916677236557,-0.131591796875,0.0179443359375,-0.9886474609375,-0.152587890625,0.1678466796875,0.457763671875
85,-0.15333333611488342,-0.3891666531562805,-0.2876666784286499,-0.13427734375,0.0174560546875,-0.9888916015625,-0.091552734375,-0.0152587890625,0.6103515625
86,-0.1497499942779541,-0.3866666555404663,-0.29083332419395447,-0.1318359375,0.0189208984375,-0.9859619140625,0.091552734375,0.06103515625,0.518798828125
87,-0.148499995470047,-0.3830833435058594,-0.29249998927116394,-0.13330078125,0.0169677734375,-0.9884033203125,-0.1678466796875,-0.0152587890625,0.5035400390625
88,-0.15291666984558105,-0.3858333230018616,-0.29641667008399963,-0.137939453125,0.0196533203125,-0.9886474609375,-0.2288818359375,0.0762939453125,0.54931640625
89,-0.1509999930858612,-0.3812499940395355,-0.2939166724681854,-0.133056640625,0.0184326171875,-0.9881591796875,-0.1220703125,-0.030517578125,0.579833984375
90,-0.1509999930858612,-0.3818333148956299,-0.29475000500679016,-0.132080078125,0.0203857421875,-0.9864501953125,-0.274658203125,0.1068115234375,0.518798828125
91,-0.15016666054725647,-0.3866666555404663,-0.29249998927116394,-0.131103515625,0.0162353515625,-0.9915771484375,-0.091552734375,0.1220703125,0.579833984375
92,-0.15458333492279053,-0.3851666748523712,-0.3004166781902313,-0.134765625,0.0252685546875,-0.9866943359375,0.091552734375,0.1678466796875,0.335693359375
93,-0.15416666865348816,-0.38624998927116394,-0.29350000619888306,-0.130615234375,0.0196533203125,-0.9879150390625,0.335693359375,0.18310546875,0.3814697265625
94,-0.15416666865348816,-0.3883333206176758,-0.29641667008399963,-0.131591796875,0.0189208984375,-0.9849853515625,-0.0762939453125,0.1373291015625,0.5645751953125
95,-0.1537500023841858,-0.38874998688697815,-0.29516667127609253,-0.13427734375,0.0181884765625,-0.9822998046875,-0.06103515625,0.0457763671875,0.5950927734375
96,-0.1509999930858612,-0.3866666555404663,-0.28850001096725464,-0.131103515625,0.0194091796875,-0.9879150390625,-0.030517578125,0.213623046875,0.4425048828125
97,-0.14891666173934937,-0.38874998688697815,-0.2904166579246521,-0.132080078125,0.0177001953125,-0.9876708984375,0.1220703125,0.1373291015625,0.579833984375
98,-0.1458333283662796,-0.3858333230018616,-0.29516667127609253,-0.1298828125,0.0147705078125,-0.9862060546875,-0.0457763671875,0.1373291015625,0.3662109375
99,-0.15208333730697632,-0.38475000858306885,-0.2955833375453949,-0.1328125,0.0169677734375,-0.9906005859375,0.030517578125,0.06103515625,0.457763671875
100,-0.15058332681655884,-0.3870833218097687,-0.2929166555404663,-0.131103515625,0.0186767578125,-0.9908447265625,-0.1220703125,0.1068115234375,0.67138671875
101,-0.15208333730697632,-0.38749998807907104,-0.2939166724681854,-0.131591796875,0.0115966796875,-0.9857177734375,-0.030517578125,0.18310546875,0.6561279296875
102,-0.15541666746139526,-0.38475000858306885,-0.2929166555404663,-0.12744140625,0.0147705078125,-0.9837646484375,-0.244140625,0.0762939453125,0.518798828125
103,-0.15291666984558105,-0.3812499940395355,-0.29475000500679016,-0.130859375,0.0184326171875,-0.9876708984375,0.030517578125,-0.06103515625,0.4119873046875
104,-0.14933332800865173,-0.3858333230018616,-0.29641667008399963,-0.130126953125,0.0198974609375,-0.9832763671875,0.0152587890625,-0.1068115234375,0.6561279296875
105,-0.1525000035762787,-0.38350000977516174,-0.28850001096725464,-0.13134765625,0.0177001953125,-0.9923095703125,-0.0152587890625,-0.06103515625,0.6866455078125
106,-0.1509999930858612,-0.3879166543483734,-0.2929166555404663,-0.133056640625,0.0159912109375,-0.9874267578125,-0.0152587890625,0.06103515625,0.6103515625
107,-0.15058332681655884,-0.3851666748523712,-0.2929166555404663,-0.13232421875,0.0155029296875,-0.9910888671875,0.2593994140625,0.06103515625,0.5645751953125
108,-0.1525000035762787,-0.382666677236557,-0.2943333387374878,-0.130859375,0.0174560546875,-0.9896240234375,0.030517578125,0.1220703125,0.396728515625
109,-0.15583333373069763,-0.3812499940395355,-0.2943333387374878,-0.130126953125,0.0181884765625,-0.9866943359375,-0.030517578125,0.213623046875,0.4425048828125
110,-0.15208333730697632,-0.38350000977516174,-0.2855833172798157,-0.13671875,0.0179443359375,-0.9896240234375,-0.091552734375,0.030517578125,0.4730224609375
111,-0.1509999930858612,-0.3839166760444641,-0.2943333387374878,-0.135986328125,0.0233154296875,-0.9857177734375,-0.18310546875,0.0,0.3814697265625
112,-0.15458333492279053,-0.3870833218097687,-0.2876666784286499,-0.130859375,0.0194091796875,-0.9862060546875,0.0457763671875,-0.0457763671875,0.5340576171875
113,-0.15291666984558105,-0.3839166760444641,-0.288916677236557,-0.1357421875,0.0164794921875,-0.9866943359375,-0.06103515625,0.0762939453125,0.6103515625
114,-0.1525000035762787,-0.38749998807907104,-0.2876666784286499,-0.13232421875,0.0194091796875,-0.9947509765625,-0.1220703125,0.06103515625,0.7476806640625
115,-0.1497499942779541,-0.3879166543483734,-0.2855833172798157,-0.133056640625,0.0159912109375,-0.9825439453125,0.1068115234375,0.2899169921875,0.42724609375
116,-0.15208333730697632,-0.38749998807907104,-0.29083332419395447,-0.130615234375,0.0179443359375,-0.9864501953125,-0.18310546875,0.1678466796875,0.6561279296875
117,-0.15416666865348816,-0.3787499964237213,-0.29124999046325684,-0.131103515625,0.0179443359375,-0.9925537109375,0.091552734375,0.1983642578125,0.6103515625
118,-0.15058332681655884,-0.3839166760444641,-0.29475000500679016,-0.132568359375,0.0186767578125,-0.9813232421875,-0.030517578125,0.1068115234375,0.4119873046875
119,-0.15208333730697632,-0.3799999952316284,-0.288916677236557,-0.129638671875,0.0164794921875,-0.9891357421875,0.1068115234375,-0.1678466796875,0.5035400390625
120,-0.1497499942779541,-0.3851666748523712,-0.2955833375453949,-0.134765625,0.0184326171875,-0.9864501953125,-0.1068115234375,-0.213623046875,0.3509521484375
121,-0.1472499966621399,-0.38350000977516174,-0.29124999046325684,-0.13525390625,0.0181884765625,-0.9862060546875,-0.0152587890625,0.0762939453125,0.5340576171875
122,-0.1537500023841858,-0.3870833218097687,-0.28850001096725464,-0.12841796875,0.0196533203125,-0.9864501953125,-0.1678466796875,0.152587890625,0.3509521484375
123,-0.15016666054725647,-0.38224998116493225,-0.2916666567325592,-0.13037109375,0.0177001953125,-0.9810791015625,0.152587890625,0.2593994140625,0.7171630859375
124,-0.1525000035762787,-0.3870833218097687,-0.28808334469795227,-0.129638671875,0.0225830078125,-0.9844970703125,0.1068115234375,0.06103515625,0.457763671875
125,-0.15333333611488342,-0.38475000858306885,-0.29249998927116394,-0.129638671875,0.0162353515625,-0.9906005859375,-0.030517578125,-0.152587890625,0.48828125
126,-0.15141665935516357,-0.3883333206176758,-0.29124999046325684,-0.132568359375,0.0164794921875,-0.9874267578125,-0.213623046875,0.1373291015625,0.6256103515625
127,-0.14891666173934937,-0.3818333148956299,-0.2904166579246521,-0.13037109375,0.0201416015625,-0.9881591796875,-0.06103515625,0.2899169921875,0.6256103515625
128,-0.1472499966621399,-0.3818333148956299,-0.28999999165534973,-0.12890625,0.0181884765625,-0.9888916015625,0.152587890625,0.0457763671875,0.4730224609375
129,-0.15058332681655884,-0.3830833435058594,-0.28850001096725464,-0.1298828125,0.0220947265625,-0.9930419921875,-0.1983642578125,-0.0152587890625,0.5645751953125
130,-0.14766666293144226,-0.3866666555404663,-0.288916677236557,-0.132080078125,0.0181884765625,-0.9881591796875,0.06103515625,-0.030517578125,0.5035400390625
131,-0.15058332681655884,-0.3883333206176758,-0.29249998927116394,-0.12548828125,0.0189208984375,-0.9906005859375,0.1373291015625,0.1068115234375,0.3814697265625
132,-0.15058332681655884,-0.3883333206176758,-0.2916666567325592,-0.138671875,0.0157470703125,-0.9869384765625,-0.0762939453125,0.0762939453125,0.457763671875
133,-0.15208333730697632,-0.38224998116493225,-0.28999999165534973,-0.129150390625,0.0213623046875,-0.9849853515625,0.06103515625,0.1678466796875,0.6103515625
134,-0.148499995470047,-0.38350000977516174,-0.2864166498184204,-0.1328125,0.0159912109375,-0.9857177734375,-0.1068115234375,-0.0457763671875,0.54931640625
135,-0.15058332681655884,-0.3818333148956299,-0.2943333387374878,-0.131591796875,0.0147705078125,-0.9837646484375,-0.152587890625,0.030517578125,0.4425048828125
136,-0.15058332681655884,-0.3866666555404663,-0.2920833230018616,-0.132568359375,0.0198974609375,-0.9908447265625,-0.152587890625,0.244140625,0.5645751953125
137,-0.15208333730697632,-0.3851666748523712,-0.2904166579246521,-0.132080078125,0.0147705078125,-0.9913330078125,0.2288818359375,0.091552734375,0.396728515625
138,-0.1576666682958603,-0.3851666748523712,-0.2916666567325592,-0.131103515625,0.0184326171875,-0.9893798828125,-0.0762939453125,0.1373291015625,0.5950927734375
139,-0.15058332681655884,-0.38224998116493225,-0.29124999046325684,-0.131591796875,0.0145263671875,-0.9869384765625,0.152587890625,-0.1220703125,0.640869140625
140,-0.15058332681655884,-0.3891666531562805,-0.2943333387374878,-0.135009765625,0.0196533203125,-0.9815673828125,-0.18310546875,0.0457763671875,0.5340576171875
141,-0.15541666746139526,-0.3879166543483734,-0.2943333387374878,-0.134033203125,0.0201416015625,-0.9903564453125,0.0152587890625,0.152587890625,0.48828125
142,-0.15291666984558105,-0.3804166615009308,-0.2939166724681854,-0.1298828125,0.0174560546875,-0.9876708984375,-0.1068115234375,0.18310546875,0.48828125
143,-0.14808332920074463,-0.3818333148956299,-0.2916666567325592,-0.133056640625,0.0206298828125,-0.9857177734375,-0.152587890625,0.06103515625,0.3509521484375
144,-0.1509999930858612,-0.3818333148956299,-0.29874998331069946,-0.12890625,0.0164794921875,-0.9896240234375,-0.0457763671875,-0.1068115234375,0.5950927734375
145,-0.1537500023841858,-0.38083332777023315,-0.2916666567325592,-0.12841796875,0.0181884765625,-0.9840087890625,-0.152587890625,0.091552734375,0.4425048828125
146,-0.15291666984558105,-0.3891666531562805,-0.29600000381469727,-0.132568359375,0.0194091796875,-0.9815673828125,0.0457763671875,0.1220703125,0.5950927734375
147,-0.1497499942779541,-0.3858333230018616,-0.2955833375453949,-0.1328125,0.0194091796875,-0.9935302734375,-0.1220703125,-0.06103515625,0.5340576171875
148,-0.14808332920074463,-0.3843333423137665,-0.28999999165534973,-0.1328125,0.0172119140625,-0.9869384765625,-0.1678466796875,0.0,0.518798828125
149,-0.1497499942779541,-0.3858333230018616,-0.2955833375453949,-0.133544921875,0.0230712890625,-0.9947509765625,0.1373291015625,0.06103515625,0.48828125
150,-0.1497499942779541,-0.3812499940395355,-0.28958332538604736,-0.13427734375,0.0198974609375,-0.9876708984375,-0.030517578125,-0.030517578125,0.5340576171875
151,-0.15458333492279053,-0.3891666531562805,-0.28958332538604736,-0.133056640625,0.0184326171875,-0.9854736328125,0.0457763671875,0.0152587890625,0.5035400390625
152,-0.1497499942779541,-0.3779166638851166,-0.2904166579246521,-0.132568359375,0.0172119140625,-0.9881591796875,0.0457763671875,-0.152587890625,0.396728515625
153,-0.15058332681655884,-0.38350000977516174,-0.29350000619888306,-0.12890625,0.0140380859375,-0.9896240234375,-0.1068115234375,0.1373291015625,0.3662109375
154,-0.1472499966621399,-0.3804166615009308,-0.2876666784286499,-0.12890625,0.0191650390625,-0.9879150390625,0.0762939453125,0.42724609375,0.4425048828125
155,-0.15141665935516357,-0.38624998927116394,-0.28808334469795227,-0.13330078125,0.0179443359375,-0.9857177734375,0.1068115234375,-0.030517578125,0.48828125
156,-0.1509999930858612,-0.38624998927116394,-0.29124999046325684,-0.13330078125,0.0206298828125,-0.9891357421875,-0.0152587890625,0.1678466796875,0.48828125
157,-0.15208333730697632,-0.3858333230018616,-0.29475000500679016,-0.1337890625,0.0179443359375,-0.9920654296875,0.18310546875,-0.274658203125,0.396728515625
158,-0.15583333373069763,-0.3879166543483734,-0.2920833230018616,-0.1318359375,0.0169677734375,-0.9830322265625,-0.152587890625,-0.06103515625,0.3509521484375
159,-0.1509999930858612,-0.3830833435058594,-0.2916666567325592,-0.13037109375,0.0201416015625,-0.9886474609375,-0.1983642578125,0.1220703125,0.457763671875
160,-0.14624999463558197,-0.3883333206176758,-0.29641667008399963,-0.13232421875,0.0220947265625,-0.9866943359375,-0.152587890625,-0.2593994140625,0.3662109375
161,-0.15291666984558105,-0.3858333230018616,-0.29350000619888306,-0.1318359375,0.0225830078125,-0.9835205078125,0.091552734375,0.0152587890625,0.48828125
162,-0.1537500023841858,-0.38475000858306885,-0.2995833158493042,-0.1318359375,0.0162353515625,-0.9923095703125,-0.1983642578125,0.18310546875,0.5645751953125
163,-0.1497499942779541,-0.3858333230018616,-0.29475000500679016,-0.131591796875,0.0172119140625,-0.9874267578125,-0.0762939453125,-0.1068115234375,0.48828125
164,-0.15291666984558105,-0.3879166543483734,-0.2995833158493042,-0.131591796875,0.0201416015625,-0.9910888671875,-0.030517578125,-0.0457763671875,0.3814697265625
165,-0.15458333492279053,-0.3879166543483734,-0.29475000500679016,-0.130126953125,0.0184326171875,-0.9901123046875,-0.0152587890625,0.030517578125,0.4730224609375
166,-0.15458333492279053,-0.3883333206176758,-0.2939166724681854,-0.12890625,0.0206298828125,-0.9906005859375,-0.0457763671875,0.152587890625,0.6256103515625
167,-0.15333333611488342,-0.38749998807907104,-0.2979166507720947,-0.1298828125,0.0177001953125,-0.9869384765625,0.1373291015625,0.0,0.5340576171875
168,-0.1537500023841858,-0.3879166543483734,-0.29083332419395447,-0.1337890625,0.0177001953125,-0.9893798828125,-0.06103515625,-0.06103515625,0.5645751953125
169,-0.14808332920074463,-0.38975000381469727,-0.29249998927116394,-0.135498046875,0.0218505859375,-0.9913330078125,-0.091552734375,0.0457763671875,0.518798828125
170,-0.15058332681655884,-0.38749998807907104,-0.2920833230018616,-0.13037109375,0.0242919921875,-0.9884033203125,-0.030517578125,-0.1373291015625,0.732421875
171,-0.1550000011920929,-0.3843333423137665,-0.2939166724681854,-0.134521484375,0.0181884765625,-0.9888916015625,-0.0457763671875,0.0457763671875,0.48828125
172,-0.14808332920074463,-0.38624998927116394,-0.28808334469795227,-0.130859375,0.0184326171875,-0.9869384765625,0.0762939453125,-0.1373291015625,0.4119873046875
173,-0.15208333730697632,-0.38749998807907104,-0.2916666567325592,-0.12890625,0.0172119140625,-0.9871826171875,-0.0762939453125,0.0762939453125,0.4730224609375
